intersection_key,road_key,time_key,ก่อนโควิด,โควิด,หลังโควิด
จุฬา12,พญาไท,07:00-09:00,100.0,55.2461139896373,100.21588946459413
จุฬา12,พญาไท,09:00-16:00,100.0,57.0699795942864,111.04309206577842
จุฬา12,พญาไท,16:00-19:00,100.0,51.87300743889479,89.39957492029755
ซังฮี้,ราชวิถี,07:00-09:00,100.0,87.11405166981726,81.97857592942658
ซังฮี้,ราชวิถี,09:00-16:00,100.0,105.48740416210296,93.47207009857613
ซังฮี้,ราชวิถี,16:00-19:00,100.0,123.47746090156393,75.62097516099355
ซังฮี้,สามเสน,07:00-09:00,100.0,80.90066225165563,76.17218543046359
ซังฮี้,สามเสน,09:00-16:00,100.0,86.68528526350151,128.87454209132784
ซังฮี้,สามเสน,16:00-19:00,100.0,66.77027027027027,85.8783783783784
ดาวคะนอง,จอมทอง,07:00-09:00,100.0,60.68685042928151,77.72254857659287
ดาวคะนอง,จอมทอง,09:00-16:00,100.0,55.34994776898971,76.77958513654679
ดาวคะนอง,จอมทอง,16:00-19:00,100.0,50.35540591096147,82.82828282828282
ดาวคะนอง,สมเด็จพระเจ้าตากสิน,07:00-09:00,100.0,105.57011159631247,65.97768073750606
ดาวคะนอง,สมเด็จพระเจ้าตากสิน,09:00-16:00,100.0,91.75373024515143,93.23994231731363
ดาวคะนอง,สมเด็จพระเจ้าตากสิน,16:00-19:00,100.0,119.55894608628759,98.19219180716713
ด่วนนางลิ้นจี่,นางลิ้นจี่,07:00-09:00,100.0,100.06700167504188,124.321608040201
ด่วนนางลิ้นจี่,รัชดาภิเษก,07:00-09:00,100.0,107.44777475022707,103.05782621858917
ด่วนสาธุ,รัชดาภิเษก,07:00-09:00,100.0,85.62591567637962,94.88849096532638
ด่วนสาธุ,สาธุประดิษฐ์,07:00-09:00,100.0,91.88044245704872,91.9510473052483
ด่วนสุขุมวิท62,สุขุมวิท,07:00-09:00,100.0,100.47372954349699,83.95779500430663
ด่วนเกษมราษฎร์,ทางขึ้นลงทางด่วน,07:00-09:00,100.0,47.68554434962503,59.102663563485905
ด่วนเกษมราษฎร์,เกษมราษฎร์,07:00-09:00,100.0,83.38575922219044,97.95539033457248
ด่วนเพลินจิต,ดวงพิทักษ์,07:00-09:00,100.0,40.50802139037433,61.29679144385026
ด่วนเพลินจิต,ทางขึ้นลงทางด่วน,07:00-09:00,100.0,65.3494837172359,72.33915806195394
ด่วนเพลินจิต,สุขุมวิท,07:00-09:00,100.0,81.38057830519806,142.55390272438575
ด่วนเพลินจิต,เพลินจิต,07:00-09:00,100.0,38.347457627118644,761.5466101694915
ตรอกจันทน์,จันทน์,07:00-09:00,100.0,92.03125,160.9375
ตรอกจันทน์,เจริญกรุง,07:00-09:00,100.0,72.90867229470453,68.495778971604
ตากสิน,กรุงธนบุรี,07:00-09:00,100.0,175.6865685631268,105.37070015934013
ตากสิน,ราชพฤกษ์,07:00-09:00,100.0,141.2785311210309,148.18495746652067
ตากสิน,สมเด็จพระเจ้าตากสิน,07:00-09:00,100.0,82.57098964269785,50.63680063432281
ถนนตก,พระรามที่3,07:00-09:00,100.0,88.28643800917368,82.43308003012254
ถนนตก,เจริญกรุง,07:00-09:00,100.0,87.21772475500639,89.45462292288028
ทองหล่อ,สุขุมวิท,07:00-09:00,100.0,121.85210780926054,133.50380096751903
ทองหล่อ,สุขุมวิท,09:00-16:00,100.0,133.44484269215454,141.2027080844285
ทองหล่อ,สุขุมวิท,16:00-19:00,100.0,136.01340033500838,163.39102922017497
ทุ่งครุ,ครุใน,07:00-09:00,100.0,83.06332842415317,51.25184094256259
ทุ่งครุ,ประชาอุทิศ,07:00-09:00,100.0,93.66065879428216,70.72715972653822
ทุ่งสาธิต,สุขุมวิท,07:00-09:00,100.0,109.2398552105163,141.44598971232617
ท่าดินแดง,ท่าดินแดง,07:00-09:00,100.0,95.75757575757575,86.524064171123
ท่าดินแดง,ท่าดินแดง,09:00-16:00,100.0,80.50680236784711,83.20697891785233
ท่าดินแดง,ท่าดินแดง,16:00-19:00,100.0,85.64778898370831,96.66408068269978
ท่าดินแดง,สมเด็จเจ้าพระยา,07:00-09:00,100.0,79.226385771024,98.25591434985323
ท่าพระ,จรัญสนิทวงศ์,07:00-09:00,100.0,94.2990010334137,107.85394419565965
ท่าพระ,รัชดาภิเษก,07:00-09:00,100.0,51.39931740614334,136.77474402730377
ท่าพระ,เพชรเกษม,07:00-09:00,100.0,77.75249652382759,105.5239539881178
นราธิวาส-สุรวงศ์,สุรวงศ์,07:00-09:00,100.0,63.11326468806784,83.10115081768626
นราธิวาส-สุรวงศ์,สุรวงศ์,09:00-16:00,100.0,76.08791738658738,120.79398882950937
นราธิวาส-สุรวงศ์,สุรวงศ์,16:00-19:00,100.0,72.38115723811572,135.92170359217036
นวมินทร์-ประเสริฐมนูกิจ,ประเสริฐมนูกิจ,07:00-09:00,100.0,129.41994437822805,142.03416765991258
นอร์ธปาร์ค,กำแพงเพชร6,07:00-09:00,100.0,103.3801580333626,161.58911325724318
นอร์ธปาร์ค,ชิดชน,07:00-09:00,100.0,76.03846153846155,124.03846153846155
นางลิ้นจี่,นางลิ้นจี่,09:00-16:00,100.0,88.5551948051948,81.25
นางลิ้นจี่,พระรามที่3,09:00-16:00,100.0,66.95253917650757,64.84890664990347
นางเลิ้ง,นครสวรรค์,09:00-16:00,100.0,84.79471301451838,87.73481812978092
นางเลิ้ง,พิษณุโลก,07:00-09:00,100.0,75.62649164677804,61.66467780429594
นางเลิ้ง,พิษณุโลก,09:00-16:00,100.0,78.95874505928853,82.57164031620553
นางเลิ้ง,พิษณุโลก,16:00-19:00,100.0,67.68736017897092,80.70469798657717
นานา,สุขุมวิท,09:00-16:00,100.0,96.90227804981902,73.65339578454333
นาหลวง,พุทธบูชา,07:00-09:00,100.0,111.65240289664253,84.16721527320605
นิด้า,ศรีบูรพา,07:00-09:00,100.0,127.9304347826087,122.12173913043478
นิด้า,เสรีไทย,07:00-09:00,100.0,121.75906183368869,114.98933901918977
บรมราชชนนี,จรัญสนิทวงศ์,07:00-09:00,100.0,101.91055759977357,127.82337956410983
บรมราชชนนี,บรมราชชนนี,07:00-09:00,100.0,205.78413834227786,190.16100178890875
บรมราชชนนี,บรมราชชนนี,09:00-16:00,100.0,150.15474348291872,51.4164980359481
บรมราชชนนี,บรมราชชนนี,16:00-19:00,100.0,183.53267211201864,64.80455075845974
บางกระบือ,สามเสน,07:00-09:00,100.0,97.09003765833619,175.52208147894558
บางกระบือ,สามเสน,09:00-16:00,100.0,120.86217364905892,47.953855494839104
บางกระบือ,สามเสน,16:00-19:00,100.0,127.97497817864416,0.2618562700029095
บางกระบือ,อำนวยสงคราม,07:00-09:00,100.0,67.97814207650273,186.775956284153
บางกระบือ,อำนวยสงคราม,09:00-16:00,100.0,91.2672357189757,32.403151674326985
บางกระบือ,อำนวยสงคราม,16:00-19:00,100.0,86.76948051948051,234.0909090909091
บางกระบือ,เขียวไข่กา,07:00-09:00,100.0,69.68599033816425,64.73429951690821
บางกระบือ,เขียวไข่กา,09:00-16:00,100.0,95.53571428571429,6.7857142857142865
บางกระบือ,เขียวไข่กา,16:00-19:00,100.0,38.983050847457626,113.34745762711864
บางกะปิ,พ่วงศิริ,07:00-09:00,100.0,121.92796610169492,82.94491525423729
บางกะปิ,ลาดพร้าว,07:00-09:00,100.0,95.81920903954803,82.88135593220339
บางกะปิ,เสรีไทย,07:00-09:00,100.0,61.01826661484648,49.66964632724446
บางขุนนนท์,จรัญสนิทวงศ์,07:00-09:00,100.0,145.39395382051893,137.7291121161628
บางขุนนนท์,บางกอกน้อยตลิ่งชัน,07:00-09:00,100.0,92.41329479768787,145.59248554913296
บางขุนพรหม,สามเสน,09:00-16:00,100.0,79.16460457289915,84.31159061664853
บางขุนเทียน-พระยามนธาตุราชศรีพิจิตร์,บางขุนเทียน,07:00-09:00,100.0,124.33044134288949,111.5805356469257
บางขุนเทียน-พระยามนธาตุราชศรีพิจิตร์,พระยามนธาตุราชศรีพิจิตร์,07:00-09:00,100.0,98.52941176470588,106.98529411764706
บางชัน,เสรีไทย,07:00-09:00,100.0,84.88322717622081,101.47204529370136
บางบอน5,บางบอน5,07:00-09:00,100.0,145.95336076817557,95.51897576588935
บางบอน5,บางบอน5,09:00-16:00,100.0,138.6103373568555,87.07830393067162
บางบอน5,บางบอน5,16:00-19:00,100.0,126.54867256637168,91.38869979577944
บางบอน5,เอกชัย,07:00-09:00,100.0,78.09362525704609,87.06906979557276
บางบอน5,เอกชัย,09:00-16:00,100.0,92.18949044585987,100.91162420382165
บางบอน5,เอกชัย,16:00-19:00,100.0,104.81679317777153,121.2444944241402
บางพลัด,จรัญสนิทวงศ์,07:00-09:00,100.0,108.89050036258159,130.32632342277012
บางพลัด,ราชวิถี,07:00-09:00,100.0,55.04037509768169,51.419640531388374
บางพลัด,สิรินธร,07:00-09:00,100.0,105.8403256625405,57.6555620171139
บางยี่เรือ,อินทรพิทักษ์,07:00-09:00,100.0,65.29843720579929,55.319148936170215
บางยี่เรือ,อินทรพิทักษ์,09:00-16:00,100.0,0.0,99.47937933850551
บางยี่เรือ,อินทรพิทักษ์,16:00-19:00,100.0,0.0,78.9996574169236
บางยี่เรือ,เทอดไท,07:00-09:00,100.0,121.00954979536154,68.82673942701227
บางยี่เรือ,เทอดไท,09:00-16:00,100.0,155.12836568566058,76.2680025046963
บางยี่เรือ,เทอดไท,16:00-19:00,100.0,190.6695938529089,70.69154774972559
บางยี่เรือ,เพชรเกษม,07:00-09:00,100.0,103.31597001651633,70.8169228814636
บางยี่เรือ,เพชรเกษม,09:00-16:00,100.0,108.195813489866,110.49950160593642
บางยี่เรือ,เพชรเกษม,16:00-19:00,100.0,184.969696969697,166.20606060606062
บางรัก,สีลม,07:00-09:00,100.0,91.19822485207101,105.10355029585799
บางรัก,สีลม,09:00-16:00,100.0,123.44067304902815,143.95126196692775
บางรัก,สีลม,16:00-19:00,100.0,104.15045395590144,111.67315175097276
บางรัก,เจริญกรุง,07:00-09:00,100.0,85.37243006403776,103.57263228850691
บางรัก,เจริญกรุง,09:00-16:00,100.0,94.83623336745137,87.30808597748208
บางรัก,เจริญกรุง,16:00-19:00,100.0,94.83627204030228,100.52896725440806
บางลำพู,สามเสน,07:00-09:00,100.0,86.41774891774891,56.27705627705628
บางลำพู,สามเสน,09:00-16:00,100.0,81.23425692695213,59.49164185940005
บางลำพู,สามเสน,16:00-19:00,100.0,83.84744812114413,74.76163768928771
บางแค,บางแค,07:00-09:00,100.0,69.01217861975643,102.97699594046009
บางแค,บางแค,09:00-16:00,100.0,121.76576576576576,81.69369369369367
บางแค,บางแค,16:00-19:00,100.0,99.87654320987654,60.432098765432094
บางแค,เพชรเกษม,07:00-09:00,100.0,105.55555555555556,96.55887230514097
บางแค,เพชรเกษม,09:00-16:00,100.0,98.30859740607035,100.7755047466239
บางแค,เพชรเกษม,16:00-19:00,100.0,81.5993177643663,82.52427184466019
บางโพ,ประชาราษฎร์สาย1,07:00-09:00,100.0,57.88727959697732,79.1404282115869
บางโพ,ประชาราษฎร์สาย2,07:00-09:00,100.0,150.21691973969632,168.6008676789588
บุคคโล,มไหสวรรย์,07:00-09:00,100.0,47.81954887218045,81.24060150375941
บุคคโล,เจริญนคร,07:00-09:00,100.0,80.80398162327718,92.5114854517611
บ้านแขก,ประชาธิปก,09:00-16:00,100.0,71.05524079320114,70.3257790368272
บ้านแขก,อิสรภาพ,09:00-16:00,100.0,83.39612836169935,89.39846693516954
ปทุมวัน,พญาไท,07:00-09:00,100.0,72.7748276135373,92.39914401204724
ปทุมวัน,พระรามที่1,07:00-09:00,100.0,56.75498548825016,86.07808257653777
ประชาชื่น,ประชาชื่น,07:00-09:00,100.0,67.58051636944371,78.9459675272824
ประชาชื่น,ประชาราษฎร์สาย2,07:00-09:00,100.0,66.33249791144527,85.40100250626567
ประชาธรรม,ประชาอุทิศ,07:00-09:00,100.0,119.79560938682816,73.8455715367146
ประชาธรรม,ประดิษฐ์มนูธรรม,07:00-09:00,100.0,98.26898866974402,82.57448594208981
ประชานิเวศน์,ประชาชื่น,07:00-09:00,100.0,131.08220315527262,97.67506227511763
ประชานิเวศน์,เทศบาลสงเคราะห์,07:00-09:00,100.0,60.92916984006093,114.3945163747144
ประชาสงเคราะห์,ดินแดง,07:00-09:00,100.0,172.07775814188335,121.24463519313305
ประชาสงเคราะห์,ประชาสงเคราะห์,07:00-09:00,100.0,92.97765617875056,109.23392612859098
ประชาอุทิศ,ประชาอุทิศ,07:00-09:00,100.0,112.0661693156017,78.91663963671748
ประชาอุทิศ,ประชาอุทิศ,09:00-16:00,100.0,101.44798745426033,106.06377417668584
ประชาอุทิศ,ประชาอุทิศ,16:00-19:00,100.0,103.24257425742576,100.70544554455445
ประชาอุทิศ,สุขสวัสดิ์,07:00-09:00,100.0,103.19388214125055,74.21839856050383
ประชาอุทิศ,สุขสวัสดิ์,09:00-16:00,100.0,169.68285253538792,154.1659200860061
ประชาอุทิศ,สุขสวัสดิ์,16:00-19:00,100.0,81.52767954735421,80.64039092136566
ประชาอุทิศ,เทียมร่วมมิตร,07:00-09:00,100.0,163.6986301369863,130.1614481409002
ประชาอุทิศ,เทียมร่วมมิตร,09:00-16:00,100.0,115.26750761200522,111.5267507612005
ประชาอุทิศ,เทียมร่วมมิตร,16:00-19:00,100.0,128.2859894077997,112.68656716417908
ประชาอุทิศ-เลียบด่วนกาญจนาภิเษก,ประชาอุทิศ,09:00-16:00,100.0,97.92760059211412,97.54407213026509
ประชาอุทิศ-เลียบด่วนกาญจนาภิเษก,ประชาอุทิศ,16:00-19:00,100.0,100.7284079084287,69.98662107923293
ประชาอุทิศ-เลียบด่วนกาญจนาภิเษก,เลียบด่วนกาญจนาภิเษก,07:00-09:00,100.0,84.94318181818183,100.85227272727273
ประชาอุทิศ-เลียบด่วนกาญจนาภิเษก,เลียบด่วนกาญจนาภิเษก,09:00-16:00,100.0,80.0451652638062,80.14781359063846
